"Country Name","Country Code","Indicator Name","Indicator Code","2014",
"Rest of the World","XTW","Labor volume for unskilled male (millions)","v_M_nsk","6131.3852614898",
"Rest of the World","XTW","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.32020541385057",
"Rest of the World","XTW","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02500551354014",
"Rest of the World","XTW","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3838494932978",
"Rest of the World","XTW","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2709395793115",
"Rest of the World","XTW","Value-added from Capital in GTAP10P3COD","gtap10VACapital","67.720269954",
"Rest of the World","XTW","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","58.750189296",
"Rest of the World","XTW","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","131.783355485155",
"Rest of the World","XTW","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","88.7947984094718",
"Rest of Western Africa","XWF","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","341399.718426848",
"Rest of Western Africa","XWF","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","256412.407192492",
"Rest of Western Africa","XWF","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","122333.66767373",
"Rest of Western Africa","XWF","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","162895.476430107",
"Rest of Western Africa","XWF","Labor volume for skilled females (millions)","v_F_skl","2554451.1779448",
"Rest of Western Africa","XWF","Labor volume for skilled males (millions)","v_M_skl","4259779.21568023",
"Rest of Western Africa","XWF","Labor volume for unskilled females (millions)","v_F_nsk","6622958.21915511",
"Rest of Western Africa","XWF","Labor volume for unskilled male (millions)","v_M_nsk","6837428.38721987",
"Rest of Western Africa","XWF","Share of female skilled worker out of all workers in this sector, %","p_F_skl","5.03746020703343",
"Rest of Western Africa","XWF","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","18.1925624343814",
"Rest of Western Africa","XWF","Share of male skilled worker out of all workers in this sector, %","p_M_skl","12.5760172983814",
"Rest of Western Africa","XWF","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","29.1939600602038",
"Rest of Western Africa","XWF","Value-added from Capital in GTAP10P3COD","gtap10VACapital","13862.896036163",
"Rest of Western Africa","XWF","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","13904.638862396",
"Rest of Western Africa","XWF","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","184.030449939623",
"Rest of Western Africa","XWF","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","98.2359613038016",
"Rest of Western Asia","XWS","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3354043.16524445",
"Rest of Western Asia","XWS","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","3318285.90439531",
"Rest of Western Asia","XWS","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1883601.85334154",
"Rest of Western Asia","XWS","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","2052365.79479952",
"Rest of Western Asia","XWS","Labor volume for skilled females (millions)","v_F_skl","176555.914031919",
"Rest of Western Asia","XWS","Labor volume for skilled males (millions)","v_M_skl","832534.391418895",
"Rest of Western Asia","XWS","Labor volume for unskilled females (millions)","v_F_nsk","5488948.7072102",
"Rest of Western Asia","XWS","Labor volume for unskilled male (millions)","v_M_nsk","16200015.987339",
"Rest of Western Asia","XWS","Share of female skilled worker out of all workers in this sector, %","p_F_skl","2.2778747372281",
"Rest of Western Asia","XWS","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","5.81210707724846",
"Rest of Western Asia","XWS","Share of male skilled worker out of all workers in this sector, %","p_M_skl","8.0713489017966",
"Rest of Western Asia","XWS","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","48.8386692837268",
"Rest of Western Asia","XWS","Value-added from Capital in GTAP10P3COD","gtap10VACapital","193284.419828431",
"Rest of Western Asia","XWS","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","87697.935869203",
"Rest of Western Asia","XWS","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","107.982324289063",
"Rest of Western Asia","XWS","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","95.8944703718598",
"Albania","ALB","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","251377.206122574",
"Albania","ALB","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","336793.694651094",
"Albania","ALB","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","167814.804458221",
"Albania","ALB","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","234393.010950566",
"Albania","ALB","Labor volume for skilled females (millions)","v_F_skl","171223.484581474",
"Albania","ALB","Labor volume for skilled males (millions)","v_M_skl","277060.695552023",
"Albania","ALB","Labor volume for unskilled females (millions)","v_F_nsk","121920.940959129",
"Albania","ALB","Labor volume for unskilled male (millions)","v_M_nsk","705636.878907373",
"Albania","ALB","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.34344295427945",
"Albania","ALB","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02785448617869",
"Albania","ALB","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3523761104753",
"Albania","ALB","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2763264490666",
"Albania","ALB","Value-added from Capital in GTAP10P3COD","gtap10VACapital","5525.286044165",
"Albania","ALB","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","4471.605148985",
"Albania","ALB","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Albania","ALB","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Argentina","ARG","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1808923.63780763",
"Argentina","ARG","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1705182.79686855",
"Argentina","ARG","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1064311.36930778",
"Argentina","ARG","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1424281.57025426",
"Argentina","ARG","Labor volume for skilled females (millions)","v_F_skl","4439663.31552572",
"Argentina","ARG","Labor volume for skilled males (millions)","v_M_skl","4653315.22463578",
"Argentina","ARG","Labor volume for unskilled females (millions)","v_F_nsk","3727136.30806762",
"Argentina","ARG","Labor volume for unskilled male (millions)","v_M_nsk","6387249.15177088",
"Argentina","ARG","Share of female skilled worker out of all workers in this sector, %","p_F_skl","7.12860223705096",
"Argentina","ARG","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","7.85544325920581",
"Argentina","ARG","Share of male skilled worker out of all workers in this sector, %","p_M_skl","12.458433208606",
"Argentina","ARG","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","37.5575212951372",
"Argentina","ARG","Value-added from Capital in GTAP10P3COD","gtap10VACapital","174639.728288668",
"Argentina","ARG","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","232977.024896808",
"Argentina","ARG","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","110.238716133996",
"Argentina","ARG","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","77.2501566286769",
"Armenia","ARM","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","254677.27478177",
"Armenia","ARM","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","340590.215599228",
"Armenia","ARM","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","170503.010541301",
"Armenia","ARM","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","237632.894484537",
"Armenia","ARM","Labor volume for skilled females (millions)","v_F_skl","160713.712454145",
"Armenia","ARM","Labor volume for skilled males (millions)","v_M_skl","274234.583681196",
"Armenia","ARM","Labor volume for unskilled females (millions)","v_F_nsk","125675.965266028",
"Armenia","ARM","Labor volume for unskilled male (millions)","v_M_nsk","851003.738598632",
"Armenia","ARM","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.3205215082182",
"Armenia","ARM","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03122494424145",
"Armenia","ARM","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3762257989399",
"Armenia","ARM","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2720277486004",
"Armenia","ARM","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4480.163072638",
"Armenia","ARM","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","4110.504527732",
"Armenia","ARM","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Armenia","ARM","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Australia","AUS","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3868416.94207699",
"Australia","AUS","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","3684240.07192086",
"Australia","AUS","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2390785.80728887",
"Australia","AUS","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","3068871.70802969",
"Australia","AUS","Labor volume for skilled females (millions)","v_F_skl","859109.336886904",
"Australia","AUS","Labor volume for skilled males (millions)","v_M_skl","651245.258371929",
"Australia","AUS","Labor volume for unskilled females (millions)","v_F_nsk","4873168.95173424",
"Australia","AUS","Labor volume for unskilled male (millions)","v_M_nsk","5955708.45300693",
"Australia","AUS","Share of female skilled worker out of all workers in this sector, %","p_F_skl","1.97703606869673",
"Australia","AUS","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","16.8150612907572",
"Australia","AUS","Share of male skilled worker out of all workers in this sector, %","p_M_skl","3.13754653850247",
"Australia","AUS","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","43.0703561020436",
"Australia","AUS","Value-added from Capital in GTAP10P3COD","gtap10VACapital","489611.407078678",
"Australia","AUS","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","736962.412821161",
"Australia","AUS","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","104.719984719759",
"Australia","AUS","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","77.1317519831122",
"Austria","AUT","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3713081.32370421",
"Austria","AUT","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","4951719.14430375",
"Austria","AUT","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2476043.68106258",
"Austria","AUT","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","3400862.24373274",
"Austria","AUT","Labor volume for skilled females (millions)","v_F_skl","741016.081474086",
"Austria","AUT","Labor volume for skilled males (millions)","v_M_skl","1065744.46574154",
